Trigger Time,Field Magnitude Average(nT),Speed(km/s),source
2015-05-10 06:00:00,5.89,386.0,dst
2015-05-10 12:00:00,7.81,400.8,dst
2015-05-10 18:00:00,11.79,364.3,dst
2015-05-11 00:00:00,11.31,352.2,dst
2015-05-11 06:00:00,4.62,344.6,dst
2015-05-11 12:00:00,6.09,369.2,dst
2015-05-11 18:00:00,5.71,353.3,dst
2015-05-12 00:00:00,3.41,342.2,dst
2015-05-12 06:00:00,4.52,340.7,dst
2015-05-12 12:00:00,5.98,371.9,dst
2015-05-12 18:00:00,9.81,356.6,dst
2015-05-13 00:00:00,15.98,514.8,dst
2015-05-13 06:00:00,16.04,,dst
2015-05-13 12:00:00,4.98,676.7,dst
2015-05-13 18:00:00,5.26,697.5,dst
2015-05-14 00:00:00,3.68,,dst
2015-05-14 06:00:00,4.28,,dst
2015-05-14 12:00:00,4.61,683.8,dst
2015-05-14 18:00:00,4.86,636.4,dst
2015-05-15 00:00:00,4.47,588.1,dst
2015-05-15 06:00:00,3.8,530.9,dst
2015-05-15 12:00:00,3.03,526.9,dst
2015-05-16 00:00:00,3.66,476.8,dst
2015-05-16 06:00:00,3.22,460.0,dst
2015-05-16 12:00:00,3.26,439.0,dst
2015-05-16 18:00:00,2.54,423.2,dst
2015-05-17 00:00:00,3.62,411.3,dst
2015-05-17 06:00:00,4.69,,dst
2015-05-17 12:00:00,4.64,387.4,dst
2015-05-17 18:00:00,6.25,,dst
2015-05-18 00:00:00,7.05,378.1,dst
2015-05-18 06:00:00,10.73,379.4,dst
2015-05-18 12:00:00,10.9,367.4,dst
2015-05-18 18:00:00,9.06,361.6,dst
2015-05-19 00:00:00,16.67,463.1,dst
2015-05-19 06:00:00,13.76,497.4,dst
2015-05-19 12:00:00,9.39,519.8,dst
2015-05-19 18:00:00,5.87,547.5,dst
2015-05-20 06:00:00,5.46,468.5,dst
2015-05-20 12:00:00,5.85,481.0,dst
2015-05-20 18:00:00,6.26,,dst
2015-05-21 00:00:00,6.06,406.8,dst
2015-05-21 06:00:00,5.61,402.1,dst
2015-05-21 12:00:00,5.09,398.7,dst
2015-05-21 18:00:00,5.37,420.1,dst
2015-05-22 00:00:00,4.51,,dst
2015-05-22 12:00:00,4.87,440.4,dst
2015-05-22 18:00:00,5.24,355.0,dst
2015-05-23 00:00:00,4.39,,dst
2015-05-23 06:00:00,6.18,344.9,dst
2015-05-23 12:00:00,5.68,317.2,dst
2015-05-23 18:00:00,2.23,323.5,dst
2015-05-24 00:00:00,4.09,325.0,dst
2015-05-24 06:00:00,4.53,318.0,dst
2015-05-24 12:00:00,3.85,339.9,dst
2015-05-24 18:00:00,4.33,345.6,dst
2015-05-25 00:00:00,4.41,,dst
2015-05-25 06:00:00,2.73,,dst
2015-05-25 12:00:00,3.67,333.6,dst
2015-05-25 18:00:00,3.48,315.8,dst
2015-05-26 00:00:00,4.75,295.5,dst
2015-05-26 06:00:00,6.81,,dst
2015-05-26 12:00:00,7.84,299.7,dst
2015-05-26 18:00:00,11.05,321.7,dst
2015-05-27 00:00:00,9.53,323.6,dst
2015-05-27 06:00:00,8.51,,dst
2015-05-27 12:00:00,5.76,320.8,dst
2015-05-27 18:00:00,6.52,301.6,dst
2015-05-28 00:00:00,5.85,283.3,dst
2015-05-28 06:00:00,5.49,305.6,dst
2015-05-28 12:00:00,7.07,327.7,dst
2015-05-28 18:00:00,6.65,341.2,dst
2015-05-29 00:00:00,9.14,,dst
2015-05-29 12:00:00,8.22,,dst
2015-05-29 18:00:00,5.58,390.6,dst
2015-05-30 00:00:00,5.6,390.3,dst
2015-05-30 06:00:00,,373.9,dst
2015-05-30 12:00:00,4.11,384.3,dst
2015-05-30 18:00:00,5.03,398.7,dst
2015-05-31 00:00:00,4.79,386.1,dst
2015-05-31 06:00:00,,349.1,dst
2015-05-31 12:00:00,5.33,344.3,dst
2015-05-31 18:00:00,8.53,392.6,dst
2015-06-01 00:00:00,7.35,344.5,dst
2015-06-01 06:00:00,6.26,,dst
2015-06-01 12:00:00,5.81,326.7,dst
2015-06-01 18:00:00,5.29,330.8,dst
2015-06-02 00:00:00,5.32,,dst
2015-06-02 06:00:00,5.97,337.6,dst
2015-06-02 12:00:00,6.1,335.0,dst
2015-06-02 18:00:00,5.64,333.5,dst
2015-06-03 00:00:00,5.02,313.6,dst
2015-06-03 06:00:00,3.31,320.5,dst
2015-06-03 12:00:00,4.97,314.8,dst
2015-06-03 18:00:00,4.35,,dst
2015-06-04 00:00:00,4.53,305.7,dst
2015-06-04 06:00:00,3.79,275.8,dst
2015-06-04 12:00:00,4.12,271.6,dst
2015-06-04 18:00:00,4.32,265.6,dst
2015-06-05 00:00:00,2.86,,dst
2015-06-05 06:00:00,3.05,275.7,dst
2015-06-05 12:00:00,3.83,290.1,dst
2015-06-05 18:00:00,3.21,277.6,dst
2015-06-06 00:00:00,4.82,276.1,dst
2015-06-06 06:00:00,4.9,302.7,dst
2015-06-06 12:00:00,8.35,308.3,dst
2015-06-06 18:00:00,4.75,326.8,dst
2015-06-06 00:00:00,4.82,276.1,dst
2015-06-06 06:00:00,4.9,302.7,dst
2015-06-06 12:00:00,8.35,308.3,dst
2015-06-06 18:00:00,4.75,326.8,dst
2015-06-07 00:00:00,4.78,,dst
2015-06-07 06:00:00,5.64,299.4,dst
2015-06-07 18:00:00,13.54,351.8,dst
2015-06-08 00:00:00,16.17,387.7,dst
2015-06-08 06:00:00,17.59,,dst
2015-06-08 12:00:00,6.51,634.3,dst
2015-06-08 18:00:00,6.5,635.5,dst
2015-06-09 00:00:00,5.89,624.5,dst
2015-06-09 06:00:00,5.73,628.8,dst
2015-06-09 12:00:00,6.67,,dst
2015-06-09 18:00:00,4.38,651.5,dst
2015-06-10 00:00:00,4.91,603.2,dst
2015-06-10 06:00:00,4.12,636.7,dst
2015-06-10 12:00:00,4.5,608.5,dst
2015-06-10 18:00:00,4.52,624.2,dst
2015-06-11 00:00:00,4.26,594.5,dst
2015-06-11 06:00:00,4.05,581.6,dst
2015-06-11 12:00:00,3.46,557.5,dst
2015-06-11 18:00:00,3.72,549.7,dst
2015-06-12 00:00:00,3.58,495.7,dst
2015-06-12 06:00:00,3.03,482.9,dst
2015-06-12 12:00:00,3.51,458.1,dst
2015-06-12 18:00:00,2.07,461.5,dst
2015-06-13 00:00:00,6.59,518.8,dst
2015-06-13 06:00:00,5.5,491.3,dst
2015-06-13 12:00:00,5.94,496.1,dst
2015-06-13 18:00:00,4.54,467.4,dst
2015-06-14 00:00:00,8.23,489.9,dst
2015-06-14 06:00:00,5.38,,dst
2015-06-14 12:00:00,7.63,544.8,dst
2015-06-14 18:00:00,9.34,571.9,dst
2015-06-15 00:00:00,6.67,581.3,dst
2015-06-15 06:00:00,4.76,590.4,dst
2015-06-15 12:00:00,4.31,565.9,dst
2015-06-15 18:00:00,5.55,,dst
2015-06-16 00:00:00,7.62,519.4,dst
2015-06-16 06:00:00,6.33,499.4,dst
2015-06-16 12:00:00,5.29,499.6,dst
2015-06-16 18:00:00,5.6,497.9,dst
2015-06-17 00:00:00,5.59,519.9,dst
2015-06-17 06:00:00,6.69,502.6,dst
2015-06-17 12:00:00,6.42,495.9,dst
2015-06-17 18:00:00,6.13,460.9,dst
2015-06-18 00:00:00,5.26,428.1,dst
2015-06-18 06:00:00,4.83,424.4,dst
2015-06-18 12:00:00,4.87,422.9,dst
2015-06-18 18:00:00,3.86,442.3,dst
2015-06-19 00:00:00,3.49,,dst
2015-06-19 06:00:00,3.69,,dst
2015-06-19 12:00:00,4.99,362.5,dst
2015-06-19 18:00:00,4.11,344.5,dst
2015-06-20 00:00:00,4.67,310.9,dst
2015-06-20 06:00:00,4.21,306.7,dst
2015-06-20 12:00:00,4.64,294.0,dst
2015-06-20 18:00:00,5.23,289.2,dst
2015-06-21 00:00:00,4.71,305.7,dst
2015-06-21 06:00:00,2.59,,dst
2015-06-21 12:00:00,1.61,280.8,dst
2015-06-21 18:00:00,8.95,,dst
2015-06-22 00:00:00,11.67,342.3,dst
2015-06-22 06:00:00,15.73,404.9,dst
2015-06-22 12:00:00,9.52,428.5,dst
2015-06-22 18:00:00,9.6,444.2,dst
2015-06-23 00:00:00,22.35,655.0,dst
2015-06-23 06:00:00,22.06,662.7,dst
2015-06-23 12:00:00,10.81,581.6,dst
2015-06-23 18:00:00,11.83,567.5,dst
2015-06-24 00:00:00,8.21,,dst
2015-06-24 06:00:00,5.68,561.8,dst
2015-06-24 12:00:00,5.12,,dst
2015-06-24 18:00:00,9.17,687.0,dst
2015-06-25 00:00:00,9.07,599.1,dst
2015-06-25 06:00:00,11.17,636.2,dst
2015-06-25 12:00:00,11.89,633.9,dst
2015-06-25 18:00:00,4.12,577.8,dst
2015-06-26 00:00:00,3.87,534.5,dst
2015-06-26 06:00:00,3.91,508.5,dst
2015-06-27 00:00:00,5.22,479.3,dst
2015-06-27 12:00:00,8.18,660.8,dst
2015-06-27 18:00:00,7.53,602.7,dst
2015-06-28 00:00:00,5.32,488.6,dst
2015-06-28 06:00:00,4.86,452.2,dst
2015-06-28 12:00:00,5.29,435.8,dst
2015-06-28 18:00:00,6.22,428.8,dst
2015-06-29 00:00:00,5.99,401.6,dst
2015-06-29 06:00:00,5.75,405.8,dst
2015-06-29 12:00:00,5.54,423.3,dst
2015-06-29 18:00:00,6.57,406.5,dst
2015-06-30 00:00:00,5.68,372.3,dst
2015-06-30 06:00:00,4.77,400.3,dst
2015-06-30 12:00:00,3.43,387.6,dst
2015-06-30 18:00:00,1.9,362.6,dst
2015-07-01 00:00:00,3.37,366.3,dst
2015-07-01 06:00:00,5.72,368.9,dst
2015-07-01 12:00:00,4.68,417.7,dst
2015-07-01 18:00:00,5.11,397.7,dst
2015-07-02 00:00:00,4.22,,dst
2015-07-02 06:00:00,3.85,383.7,dst
2015-07-02 12:00:00,3.32,365.7,dst
2015-07-02 18:00:00,2.67,348.3,dst
2015-07-03 00:00:00,3.2,335.1,dst
2015-07-03 06:00:00,3.38,327.3,dst
2015-07-03 12:00:00,3.48,313.5,dst
2015-07-03 18:00:00,2.34,,dst
2015-07-04 00:00:00,3.2,309.9,dst
2015-07-04 06:00:00,5.28,314.9,dst
2015-07-04 12:00:00,7.64,334.2,dst
2015-07-04 18:00:00,16.82,395.6,dst
2015-07-05 00:00:00,11.54,499.6,dst
2015-07-05 06:00:00,9.53,500.7,dst
2015-07-05 12:00:00,8.3,466.3,dst
2015-07-06 00:00:00,5.73,519.0,dst
2015-07-06 06:00:00,5.56,488.0,dst
2015-07-06 12:00:00,5.68,511.8,dst
2015-07-06 18:00:00,4.44,,dst
2015-07-07 00:00:00,7.71,,dst
2015-07-07 06:00:00,5.17,451.6,dst
2015-07-07 12:00:00,3.83,456.5,dst
2015-07-07 18:00:00,3.51,430.8,dst
2015-07-08 00:00:00,3.96,410.5,dst
2015-07-08 06:00:00,3.55,399.3,dst
2015-07-08 12:00:00,4.33,364.2,dst
2015-07-08 18:00:00,4.34,371.7,dst
2015-07-09 00:00:00,4.94,353.2,dst
2015-07-09 06:00:00,4.42,369.4,dst
2015-07-09 12:00:00,4.11,,dst
2015-07-09 18:00:00,4.91,367.7,dst
2015-07-10 00:00:00,4.26,341.8,dst
2015-07-10 06:00:00,5.22,327.2,dst
2015-07-10 12:00:00,5.3,,dst
2015-07-10 18:00:00,6.42,346.9,dst
2015-07-11 00:00:00,14.0,503.1,dst
2015-07-11 12:00:00,6.01,620.6,dst
2015-07-11 18:00:00,7.64,592.5,dst
2015-07-12 00:00:00,4.11,595.8,dst
2015-07-12 06:00:00,4.24,559.3,dst
2015-07-12 12:00:00,3.79,576.7,dst
2015-07-12 18:00:00,3.58,581.5,dst
2015-07-13 00:00:00,4.62,571.0,dst
2015-07-13 06:00:00,9.91,,dst
2015-07-13 12:00:00,8.28,516.4,dst
2015-07-13 18:00:00,6.84,505.9,dst
2015-07-14 00:00:00,6.84,471.7,dst
2015-07-14 06:00:00,6.62,442.1,dst
2015-07-14 18:00:00,8.51,442.5,dst
2015-07-15 00:00:00,8.12,540.8,dst
2015-07-15 06:00:00,6.95,563.0,dst
2015-07-15 12:00:00,6.41,512.2,dst
2015-07-15 18:00:00,5.56,,dst
2015-07-16 00:00:00,5.06,518.2,dst
2015-07-16 12:00:00,3.79,494.9,dst
2015-07-16 18:00:00,3.76,487.9,dst
2015-07-17 00:00:00,3.35,455.0,dst
2015-07-17 06:00:00,4.87,464.3,dst
2015-07-17 12:00:00,3.7,399.5,dst
2015-07-17 18:00:00,2.56,380.9,dst
2015-07-18 00:00:00,3.04,371.0,dst
2015-07-18 06:00:00,2.33,348.1,dst
2015-07-18 12:00:00,3.12,345.5,dst
2015-07-18 18:00:00,3.4,322.0,dst
2015-07-19 00:00:00,3.09,,dst
2015-07-19 06:00:00,3.24,,dst
2015-07-19 12:00:00,2.99,299.4,dst
2015-07-19 18:00:00,2.77,,dst
2015-07-20 00:00:00,3.66,286.5,dst
2015-07-20 06:00:00,3.79,294.1,dst
2015-07-20 12:00:00,5.43,,dst
2015-07-20 18:00:00,6.65,293.5,dst
2015-07-21 00:00:00,7.3,306.1,dst
2015-07-21 06:00:00,9.94,400.3,dst
2015-07-21 12:00:00,8.3,367.0,dst
2015-07-21 18:00:00,8.83,384.0,dst
2015-07-22 00:00:00,8.75,,dst
2015-07-22 06:00:00,8.13,347.9,dst
2015-07-22 12:00:00,8.42,327.4,dst
2015-07-22 18:00:00,9.79,358.3,dst
2015-07-23 00:00:00,10.03,393.1,dst
2015-07-23 06:00:00,10.98,421.3,dst
2015-07-23 12:00:00,7.29,444.4,dst
2015-07-24 00:00:00,7.87,433.8,dst
2015-07-24 06:00:00,6.73,428.8,dst
2015-07-25 06:00:00,5.42,,dst
2015-07-25 12:00:00,6.1,,dst
2015-07-26 00:00:00,6.99,464.8,dst
2015-07-26 06:00:00,,443.5,dst
2015-07-26 12:00:00,6.37,422.5,dst
2015-07-26 18:00:00,6.18,415.2,dst
2015-07-27 00:00:00,5.34,439.2,dst
2015-07-27 06:00:00,6.72,481.0,dst
2015-07-27 12:00:00,5.96,473.1,dst
2015-07-27 18:00:00,4.34,486.1,dst
2015-07-28 00:00:00,4.95,448.5,dst
2015-07-28 06:00:00,5.28,474.7,dst
2015-07-28 12:00:00,4.1,464.5,dst
2015-07-28 18:00:00,4.63,413.5,dst
2015-07-29 00:00:00,4.55,428.2,dst
2015-07-29 06:00:00,3.57,384.5,dst
2015-07-29 12:00:00,3.18,392.1,dst
2015-07-29 18:00:00,3.66,381.6,dst
2015-07-30 00:00:00,2.06,,dst
2015-07-30 06:00:00,2.67,,dst
2015-07-30 12:00:00,4.6,343.1,dst
2015-07-30 18:00:00,12.94,371.0,dst
2015-07-31 00:00:00,14.17,396.3,dst
2015-07-31 06:00:00,11.84,,dst
2015-07-31 12:00:00,10.0,458.3,dst
2015-07-31 18:00:00,10.15,553.9,dst
2015-08-01 00:00:00,6.88,576.1,dst
2015-08-01 06:00:00,7.13,537.4,dst
2015-08-01 12:00:00,6.51,556.0,dst
2015-08-01 18:00:00,5.95,547.1,dst
2015-08-02 00:00:00,6.04,,dst
2015-08-02 06:00:00,6.1,,dst
2015-08-02 12:00:00,4.33,632.1,dst
2015-08-02 18:00:00,4.46,545.5,dst
2015-08-03 00:00:00,4.87,544.5,dst
2015-08-03 06:00:00,4.24,540.1,dst
2015-08-03 12:00:00,5.04,526.8,dst
2015-08-03 18:00:00,4.39,508.9,dst
2015-08-04 00:00:00,4.71,,dst
2015-08-04 06:00:00,4.52,450.8,dst
2015-08-04 12:00:00,5.0,447.3,dst
2015-08-04 18:00:00,5.25,,dst
2015-08-05 06:00:00,5.09,391.5,dst
2015-08-05 12:00:00,4.58,395.7,dst
2015-08-05 18:00:00,4.91,389.0,dst
2015-08-06 00:00:00,5.59,369.7,dst
2015-08-06 06:00:00,9.19,,dst
2015-08-06 12:00:00,10.85,537.8,dst
2015-08-06 18:00:00,9.05,557.2,dst
2015-08-07 00:00:00,7.67,561.1,dst
2015-08-07 12:00:00,8.35,481.9,dst
2015-08-07 18:00:00,9.33,566.9,dst
2015-08-08 00:00:00,8.17,517.6,dst
2015-08-08 06:00:00,9.09,482.5,dst
2015-08-08 12:00:00,9.95,471.4,dst
2015-08-08 18:00:00,6.21,,dst
2015-08-09 00:00:00,5.75,480.8,dst
2015-08-09 06:00:00,5.74,506.0,dst
2015-08-09 12:00:00,5.4,499.4,dst
2015-08-09 18:00:00,5.6,534.3,dst
2015-08-10 00:00:00,3.62,,dst
2015-08-10 06:00:00,4.94,551.0,dst
2015-08-10 12:00:00,5.54,535.2,dst
2015-08-11 00:00:00,5.36,415.3,dst
2015-08-11 06:00:00,5.88,431.4,dst
2015-08-11 12:00:00,6.1,439.1,dst
2015-08-11 18:00:00,4.46,429.9,dst
2015-08-12 00:00:00,6.07,396.5,dst
2015-08-12 06:00:00,6.79,368.2,dst
2015-08-12 18:00:00,7.74,,dst
2015-08-13 06:00:00,4.29,380.2,dst
2015-08-13 12:00:00,6.33,376.3,dst
2015-08-13 18:00:00,5.33,,dst
2015-08-14 00:00:00,8.08,349.4,dst
2015-08-14 06:00:00,8.67,321.6,dst
2015-08-14 12:00:00,8.09,339.5,dst
2015-08-15 00:00:00,9.6,357.0,dst
2015-08-15 12:00:00,16.91,,dst
2015-08-15 18:00:00,15.82,,dst
2015-08-16 00:00:00,13.0,489.6,dst
2015-08-16 06:00:00,10.5,502.1,dst
2015-08-16 12:00:00,9.23,553.9,dst
2015-08-16 18:00:00,9.64,526.0,dst
2015-08-17 00:00:00,5.38,549.1,dst
2015-08-17 06:00:00,5.96,533.6,dst
2015-08-17 12:00:00,6.36,,dst
2015-08-17 18:00:00,4.22,,dst
2015-08-18 00:00:00,4.16,,dst
2015-08-18 06:00:00,3.81,512.9,dst
2015-08-18 12:00:00,3.0,499.3,dst
2015-08-18 18:00:00,4.14,458.0,dst
2015-08-19 00:00:00,6.93,428.6,dst
2015-08-19 06:00:00,7.91,465.5,dst
2015-08-19 12:00:00,8.36,,dst
2015-08-19 18:00:00,7.83,,dst
2015-08-20 00:00:00,6.29,493.1,dst
2015-08-20 06:00:00,6.6,504.3,dst
2015-08-20 12:00:00,7.45,524.0,dst
2015-08-20 18:00:00,6.62,480.4,dst
2015-08-21 00:00:00,5.71,472.4,dst
2015-08-21 06:00:00,4.74,459.7,dst
2015-08-21 12:00:00,4.99,465.6,dst
2015-08-21 18:00:00,4.64,458.4,dst
2015-08-22 00:00:00,5.44,432.8,dst
2015-08-22 06:00:00,6.9,374.8,dst
2015-08-22 12:00:00,9.86,364.5,dst
2015-08-22 18:00:00,4.68,399.9,dst
2015-08-23 00:00:00,8.1,371.5,dst
2015-08-23 06:00:00,12.33,375.3,dst
2015-08-23 12:00:00,10.74,,dst
2015-08-23 18:00:00,4.33,557.7,dst
2015-08-24 00:00:00,3.77,519.2,dst
2015-08-24 06:00:00,3.84,,dst
2015-08-24 12:00:00,3.79,,dst
2015-08-24 18:00:00,4.57,450.1,dst
2015-08-25 00:00:00,4.13,,dst
2015-08-25 06:00:00,4.5,424.3,dst
2015-08-25 12:00:00,4.86,390.9,dst
2015-08-26 00:00:00,7.05,,dst
2015-08-26 06:00:00,7.77,414.5,dst
2015-08-26 12:00:00,9.4,406.0,dst
2015-08-26 18:00:00,9.24,383.5,dst
2015-08-27 00:00:00,9.94,366.2,dst
2015-08-27 06:00:00,11.96,382.1,dst
2015-08-27 12:00:00,11.61,366.8,dst
2015-08-27 18:00:00,10.55,340.1,dst
2015-08-28 00:00:00,13.54,368.4,dst
2015-08-28 06:00:00,12.37,341.5,dst
2015-08-28 12:00:00,13.49,337.2,dst
2015-08-28 18:00:00,15.88,,dst
2015-08-29 00:00:00,9.58,443.4,dst
2015-08-29 12:00:00,7.85,,dst
2015-08-29 18:00:00,5.58,,dst
2015-08-30 00:00:00,6.85,465.8,dst
2015-08-30 18:00:00,4.85,410.8,dst
2015-08-31 00:00:00,6.42,387.4,dst
2015-08-31 06:00:00,5.43,409.7,dst
2015-08-31 12:00:00,5.21,397.8,dst
2015-08-31 18:00:00,5.34,379.8,dst
2015-09-01 00:00:00,4.34,367.0,dst
2015-09-01 06:00:00,5.07,364.9,dst
2015-09-01 12:00:00,5.46,342.5,dst
2015-09-01 18:00:00,6.36,,dst
2015-09-02 00:00:00,6.48,344.9,dst
2015-09-02 18:00:00,7.87,415.0,dst
2015-09-03 00:00:00,7.55,407.8,dst
2015-09-03 06:00:00,6.21,,dst
2015-09-03 12:00:00,5.18,448.9,dst
2015-09-03 18:00:00,7.51,422.8,dst
2015-09-04 00:00:00,10.87,443.7,dst
2015-09-04 12:00:00,10.43,460.2,dst
2015-09-05 00:00:00,6.46,476.1,dst
2015-09-05 06:00:00,4.13,478.7,dst
2015-09-05 12:00:00,5.5,449.0,dst
2015-09-05 18:00:00,5.57,453.9,dst
2015-09-06 00:00:00,5.85,446.6,dst
2015-09-06 06:00:00,6.42,447.1,dst
2015-09-06 12:00:00,8.47,480.6,dst
2015-09-06 18:00:00,6.33,489.7,dst
2015-09-07 00:00:00,7.01,483.8,dst
2015-09-07 06:00:00,6.91,,dst
2015-09-07 12:00:00,6.68,498.3,dst
2015-09-07 18:00:00,10.3,,dst
2015-09-08 00:00:00,9.58,553.3,dst
2015-09-08 06:00:00,18.12,539.2,dst
2015-09-08 12:00:00,21.36,504.1,dst
2015-09-08 18:00:00,17.71,457.9,dst
2015-09-09 00:00:00,16.09,435.8,dst
2015-09-09 06:00:00,10.98,430.7,dst
2015-09-09 12:00:00,7.88,404.7,dst
2015-09-09 18:00:00,9.04,413.1,dst
2015-09-10 00:00:00,6.58,443.4,dst
2015-09-10 06:00:00,5.97,382.3,dst
2015-09-11 00:00:00,14.38,,dst
2015-09-11 06:00:00,12.59,437.8,dst
2015-09-11 12:00:00,7.39,600.7,dst
2015-09-11 18:00:00,7.94,618.7,dst
2015-09-12 00:00:00,5.16,,dst
2015-09-12 06:00:00,5.35,559.5,dst
2015-09-12 12:00:00,3.42,545.6,dst
2015-09-12 18:00:00,3.68,510.0,dst
2015-09-13 00:00:00,3.76,481.3,dst
2015-09-13 06:00:00,3.16,459.9,dst
2015-09-13 12:00:00,5.06,472.2,dst
2015-09-13 18:00:00,4.67,471.7,dst
2015-09-14 00:00:00,4.76,438.6,dst
2015-09-14 06:00:00,5.95,440.8,dst
2015-09-14 12:00:00,7.24,498.4,dst
2015-09-14 18:00:00,6.65,473.0,dst
2015-09-15 06:00:00,6.85,,dst
2015-09-15 12:00:00,5.76,521.1,dst
2015-09-15 18:00:00,4.7,476.5,dst
2015-09-16 00:00:00,4.86,475.5,dst
2015-09-16 06:00:00,4.96,492.3,dst
2015-09-16 12:00:00,4.59,470.6,dst
2015-09-16 18:00:00,5.41,450.2,dst
2015-09-17 00:00:00,5.25,467.4,dst
2015-09-17 06:00:00,4.41,495.5,dst
2015-09-17 12:00:00,4.65,455.4,dst
2015-09-17 18:00:00,6.08,,dst
2015-09-18 00:00:00,4.74,,dst
2015-09-18 06:00:00,7.0,404.5,dst
2015-09-18 12:00:00,6.07,398.2,dst
2015-09-18 18:00:00,6.53,437.0,dst
2015-09-19 00:00:00,7.15,451.5,dst
2015-09-19 12:00:00,6.84,406.9,dst
2015-09-19 18:00:00,5.21,410.5,dst
2015-09-20 00:00:00,4.85,446.2,dst
2015-09-20 06:00:00,8.94,449.3,dst
2015-09-20 12:00:00,9.59,538.5,dst
2015-09-21 00:00:00,7.9,,dst
2015-09-21 06:00:00,6.73,600.8,dst
2015-09-21 12:00:00,5.75,548.0,dst
2015-09-21 18:00:00,4.06,514.4,dst
2015-09-22 00:00:00,6.62,,dst
2015-09-22 06:00:00,7.31,615.9,dst
2015-09-22 12:00:00,5.79,601.3,dst
2015-09-22 18:00:00,4.19,578.8,dst
2015-09-23 06:00:00,6.89,,dst
2015-09-23 12:00:00,4.44,496.2,dst
2015-09-23 18:00:00,6.93,540.3,dst
2015-09-24 00:00:00,6.97,465.5,dst
2015-09-24 06:00:00,7.08,,dst
2015-09-24 12:00:00,6.46,464.5,dst
2015-09-24 18:00:00,6.23,451.2,dst
2015-09-25 00:00:00,6.18,,dst
2015-09-25 06:00:00,3.76,496.3,dst
2015-09-25 12:00:00,3.52,467.7,dst
2015-09-25 18:00:00,5.91,462.0,dst
2015-09-26 00:00:00,6.34,458.1,dst
2015-09-26 06:00:00,3.74,455.1,dst
2015-09-26 12:00:00,4.67,,dst
2015-09-26 18:00:00,4.93,405.9,dst
2015-09-27 00:00:00,5.86,416.7,dst
2015-09-27 06:00:00,5.43,442.4,dst
2015-09-27 12:00:00,5.3,440.6,dst
2015-09-27 18:00:00,5.46,404.7,dst
2015-09-28 00:00:00,4.12,400.8,dst
2015-09-28 06:00:00,4.94,373.6,dst
2015-09-28 12:00:00,5.02,361.6,dst
2015-09-28 18:00:00,4.82,,dst
2015-09-29 00:00:00,4.72,358.0,dst
2015-09-29 06:00:00,4.24,364.7,dst
2015-09-29 12:00:00,4.19,347.0,dst
2015-09-29 18:00:00,4.18,334.2,dst
2015-09-30 00:00:00,4.15,324.3,dst
2015-09-30 06:00:00,4.09,317.8,dst
2015-09-30 12:00:00,4.11,310.9,dst
2015-09-30 18:00:00,2.72,,dst
2015-10-01 00:00:00,3.31,299.5,dst
2015-10-01 06:00:00,3.76,308.5,dst
2015-10-01 12:00:00,7.4,,dst
2015-10-01 18:00:00,11.05,364.3,dst
2015-10-02 00:00:00,12.04,,dst
2015-10-02 06:00:00,6.84,,dst
2015-10-02 12:00:00,9.05,369.3,dst
2015-10-02 18:00:00,8.92,333.8,dst
2015-10-03 00:00:00,9.02,361.4,dst
2015-10-03 06:00:00,10.02,401.8,dst
2015-10-03 12:00:00,9.03,394.2,dst
2015-10-03 18:00:00,7.42,378.6,dst
2015-10-04 00:00:00,8.71,,dst
2015-10-04 06:00:00,9.3,444.8,dst
2015-10-04 12:00:00,5.53,,dst
2015-10-04 18:00:00,8.47,459.4,dst
2015-10-05 00:00:00,8.22,438.3,dst
2015-10-05 06:00:00,5.52,486.0,dst
2015-10-05 12:00:00,4.32,480.9,dst
2015-10-05 18:00:00,4.43,463.6,dst
2015-10-06 00:00:00,4.93,418.5,dst
2015-10-06 06:00:00,4.37,,dst
2015-10-06 12:00:00,5.5,,dst
2015-10-06 18:00:00,5.68,394.9,dst
2015-10-07 00:00:00,10.84,386.6,dst
2015-10-07 06:00:00,17.21,440.5,dst
2015-10-07 12:00:00,17.3,424.9,dst
2015-10-07 18:00:00,15.29,,dst
2015-10-08 06:00:00,6.52,751.0,dst
2015-10-08 12:00:00,4.57,720.8,dst
2015-10-08 18:00:00,5.46,723.5,dst
2015-10-09 00:00:00,4.1,766.8,dst
2015-10-09 06:00:00,4.19,686.5,dst
2015-10-09 12:00:00,4.16,,dst
2015-10-09 18:00:00,,621.3,dst
2015-10-10 00:00:00,5.21,,dst
2015-10-10 06:00:00,4.83,621.4,dst
2015-10-10 12:00:00,4.58,607.0,dst
2015-10-10 18:00:00,4.2,553.2,dst
2015-10-11 00:00:00,2.13,511.6,dst
2015-10-11 06:00:00,3.62,468.2,dst
2015-10-11 12:00:00,4.24,488.4,dst
2015-10-11 18:00:00,2.59,459.8,dst
2015-10-12 00:00:00,5.64,445.4,dst
2015-10-12 06:00:00,6.04,451.2,dst
2015-10-12 12:00:00,6.28,,dst
2015-10-12 18:00:00,5.75,493.8,dst
2015-10-13 00:00:00,6.97,514.2,dst
2015-10-13 06:00:00,6.38,602.5,dst
2015-10-13 12:00:00,5.98,559.4,dst
2015-10-13 18:00:00,7.03,509.4,dst
2015-10-14 00:00:00,6.3,,dst
2015-10-14 06:00:00,7.27,517.7,dst
2015-10-14 12:00:00,5.5,,dst
